collection	pathway	n_genes	state	cos	ceiling	gap_to_ceiling	random_lo95	random_hi95	above_random
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	58	IRI_72h	0.4223	0.9183	0.496	0.2557	0.7616	False
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	58	IRI_7d	0.5038	0.959	0.4552	0.1777	0.7544	False
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	58	IRI_14d	0.5456	0.9466	0.4009	0.108	0.6979	False
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	58	IRI_28d	0.4884	0.9446	0.4562	0.0395	0.746	False
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	58	IRI_12mo	0.4949	0.9029	0.408	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	cat_CKD12	0.9474	0.7273	-0.2202	0.7733	0.97	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	cat_CKD34	1.0	0.911	-0.089	1.0	1.0	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	cat_med_CKD12	0.755	0.9045	0.1495	0.5473	0.953	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	cat_med_CKD34	0.8722	0.8531	-0.0191	0.6682	0.9477	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	mouse_5D	0.5231	0.9318	0.4086	-0.11	0.7222	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	mouse_2W	0.627	0.9516	0.3246	0.112	0.7656	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	mouse_3W	0.6716	0.9223	0.2506	0.0825	0.7801	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_2h	0.2617	0.8607	0.599	-0.1979	0.5625	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_4h	0.2247	0.9351	0.7104	-0.1049	0.68	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_24h	0.6423	0.9487	0.3064	0.1401	0.7889	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_48h	0.6964	0.9388	0.2423	0.1794	0.776	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_72h	0.6853	0.9201	0.2348	0.2199	0.8135	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_7d	0.6431	0.9471	0.304	0.1642	0.8143	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_14d	0.5647	0.9294	0.3647	0.1012	0.781	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_28d	0.6324	0.9324	0.3	0.0234	0.7997	False
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	38	IRI_12mo	0.6657	0.8996	0.2339	-0.0106	0.7887	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	cat_CKD12	0.9044	0.8454	-0.059	0.8359	0.95	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	cat_CKD34	1.0	0.8916	-0.1084	1.0	1.0	True
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	cat_med_CKD12	0.6348	0.8789	0.2441	0.6496	0.8933	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	cat_med_CKD34	0.8078	0.7162	-0.0916	0.7463	0.9208	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	mouse_5D	0.4785	0.8778	0.3992	0.1002	0.5549	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	mouse_2W	0.6076	0.939	0.3314	0.2545	0.6667	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	mouse_3W	0.578	0.8693	0.2912	0.2121	0.667	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_2h	0.301	0.8419	0.5409	-0.0219	0.4034	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_4h	0.3906	0.8615	0.4709	0.0513	0.5267	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_24h	0.6189	0.8983	0.2794	0.2857	0.6843	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_48h	0.6616	0.9221	0.2605	0.2951	0.6625	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_72h	0.6527	0.9013	0.2486	0.3376	0.7126	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_7d	0.6824	0.9285	0.2461	0.2362	0.7152	False
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_14d	0.6561	0.9164	0.2603	0.1911	0.6496	True
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_28d	0.704	0.9093	0.2053	0.1991	0.6838	True
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	82	IRI_12mo	0.6649	0.8641	0.1992	0.0924	0.662	True
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	cat_CKD12	0.9489	0.9127	-0.0362	0.7733	0.97	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	cat_CKD34	1.0	0.9524	-0.0476	1.0	1.0	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	cat_med_CKD12	0.6934	0.9227	0.2294	0.5473	0.953	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	cat_med_CKD34	0.8999	0.8689	-0.031	0.6682	0.9477	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	mouse_5D	0.4944	0.9467	0.4523	-0.11	0.7222	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	mouse_2W	0.608	0.9733	0.3653	0.112	0.7656	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	mouse_3W	0.5429	0.9279	0.385	0.0825	0.7801	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_2h	-0.0373	0.8714	0.9087	-0.1979	0.5625	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_4h	0.1034	0.879	0.7756	-0.1049	0.68	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_24h	0.3094	0.9577	0.6483	0.1401	0.7889	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_48h	0.3738	0.954	0.5802	0.1794	0.776	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_72h	0.4462	0.8723	0.4261	0.2199	0.8135	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_7d	0.5975	0.9606	0.3631	0.1642	0.8143	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_14d	0.5232	0.9479	0.4247	0.1012	0.781	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_28d	0.5517	0.9524	0.4007	0.0234	0.7997	False
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	36	IRI_12mo	0.5493	0.9374	0.3881	-0.0106	0.7887	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	cat_CKD12	0.9222	0.872	-0.0502	0.7733	0.97	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	cat_CKD34	1.0	0.9141	-0.0859	1.0	1.0	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	cat_med_CKD12	0.6591	0.9291	0.2699	0.5473	0.953	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	cat_med_CKD34	0.7334	0.5927	-0.1407	0.6682	0.9477	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	mouse_5D	0.1814	0.9303	0.7489	-0.11	0.7222	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	mouse_2W	0.467	0.9545	0.4875	0.112	0.7656	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	mouse_3W	0.443	0.9204	0.4774	0.0825	0.7801	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_2h	-0.1236	0.8807	1.0044	-0.1979	0.5625	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_4h	0.098	0.859	0.7609	-0.1049	0.68	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_24h	0.2211	0.9391	0.718	0.1401	0.7889	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_48h	0.3645	0.9306	0.5661	0.1794	0.776	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_72h	0.5012	0.8832	0.3821	0.2199	0.8135	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_7d	0.5237	0.9442	0.4205	0.1642	0.8143	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_14d	0.4507	0.9148	0.4641	0.1012	0.781	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_28d	0.6683	0.9251	0.2568	0.0234	0.7997	False
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	32	IRI_12mo	0.7459	0.9344	0.1885	-0.0106	0.7887	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	cat_CKD12	0.9481	0.871	-0.0771	0.7683	0.9607	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	cat_CKD34	1.0	0.9516	-0.0484	1.0	1.0	True
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	cat_med_CKD12	0.6641	0.8799	0.2157	0.6132	0.9292	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	cat_med_CKD34	0.8688	0.882	0.0132	0.7046	0.9424	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	mouse_5D	0.5578	0.9362	0.3784	-0.0554	0.6564	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	mouse_2W	0.6039	0.9717	0.3678	0.2149	0.7213	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	mouse_3W	0.5782	0.9405	0.3622	0.1529	0.7198	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_2h	0.3124	0.8847	0.5723	-0.1588	0.47	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_4h	0.3862	0.9268	0.5407	-0.0217	0.6035	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_24h	0.4289	0.9672	0.5383	0.2369	0.7239	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_48h	0.5471	0.9582	0.4111	0.2149	0.7277	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_72h	0.6126	0.9338	0.3212	0.2557	0.7616	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_7d	0.6287	0.9669	0.3382	0.1777	0.7544	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_14d	0.5798	0.9496	0.3698	0.108	0.6979	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_28d	0.5936	0.9465	0.3529	0.0395	0.746	False
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	70	IRI_12mo	0.5889	0.9197	0.3307	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	cat_CKD12	0.9475	0.9254	-0.0222	0.7733	0.97	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	cat_CKD34	1.0	0.9473	-0.0527	1.0	1.0	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	cat_med_CKD12	0.8282	0.9311	0.1029	0.5473	0.953	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	cat_med_CKD34	0.8932	0.8664	-0.0268	0.6682	0.9477	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	mouse_5D	0.4111	0.9553	0.5442	-0.11	0.7222	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	mouse_2W	0.5854	0.9706	0.3851	0.112	0.7656	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	mouse_3W	0.575	0.9349	0.3599	0.0825	0.7801	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_2h	0.2494	0.9054	0.656	-0.1979	0.5625	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_4h	0.3953	0.8708	0.4755	-0.1049	0.68	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_24h	0.3983	0.9667	0.5684	0.1401	0.7889	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_48h	0.5833	0.9546	0.3713	0.1794	0.776	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_72h	0.6505	0.909	0.2586	0.2199	0.8135	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_7d	0.6277	0.9634	0.3357	0.1642	0.8143	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_14d	0.5835	0.9464	0.3629	0.1012	0.781	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_28d	0.6906	0.9434	0.2528	0.0234	0.7997	False
GO_BP	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	30	IRI_12mo	0.7312	0.9354	0.2042	-0.0106	0.7887	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	cat_CKD12	0.9346	0.9008	-0.0338	0.8359	0.95	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	cat_CKD34	1.0	0.9349	-0.0651	1.0	1.0	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	cat_med_CKD12	0.7792	0.8897	0.1105	0.6496	0.8933	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	cat_med_CKD34	0.8379	0.8449	0.007	0.7463	0.9208	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	mouse_5D	0.5623	0.9127	0.3503	0.1002	0.5549	True
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	mouse_2W	0.6585	0.964	0.3054	0.2545	0.6667	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	mouse_3W	0.6275	0.9356	0.3081	0.2121	0.667	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_2h	0.2939	0.8643	0.5704	-0.0219	0.4034	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_4h	0.2073	0.9138	0.7064	0.0513	0.5267	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_24h	0.4439	0.9554	0.5116	0.2857	0.6843	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_48h	0.595	0.9524	0.3574	0.2951	0.6625	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_72h	0.6432	0.9294	0.2862	0.3376	0.7126	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_7d	0.6657	0.9556	0.2899	0.2362	0.7152	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_14d	0.6049	0.9458	0.3409	0.1911	0.6496	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_28d	0.6144	0.9407	0.3263	0.1991	0.6838	False
GO_BP	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	76	IRI_12mo	0.6046	0.917	0.3124	0.0924	0.662	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	cat_CKD12	0.9521	0.8913	-0.0608	0.7683	0.9607	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	cat_CKD34	1.0	0.9591	-0.0409	1.0	1.0	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	cat_med_CKD12	0.6623	0.8868	0.2245	0.6132	0.9292	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	cat_med_CKD34	0.8931	0.9064	0.0133	0.7046	0.9424	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	mouse_5D	0.5817	0.9466	0.3648	-0.0554	0.6564	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	mouse_2W	0.6387	0.9761	0.3374	0.2149	0.7213	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	mouse_3W	0.622	0.9585	0.3364	0.1529	0.7198	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_2h	0.4026	0.8863	0.4838	-0.1588	0.47	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_4h	0.433	0.9092	0.4762	-0.0217	0.6035	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_24h	0.4236	0.9725	0.5489	0.2369	0.7239	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_48h	0.5498	0.9665	0.4166	0.2149	0.7277	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_72h	0.6243	0.9471	0.3228	0.2557	0.7616	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_7d	0.6596	0.972	0.3123	0.1777	0.7544	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_14d	0.6245	0.9588	0.3343	0.108	0.6979	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_28d	0.5916	0.9548	0.3632	0.0395	0.746	False
GO_BP	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	49	IRI_12mo	0.6182	0.9277	0.3095	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	cat_CKD12	0.9199	0.8783	-0.0416	0.7683	0.9607	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	cat_CKD34	1.0	0.9367	-0.0633	1.0	1.0	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	cat_med_CKD12	0.7755	0.9162	0.1407	0.6132	0.9292	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	cat_med_CKD34	0.9314	0.89	-0.0413	0.7046	0.9424	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	mouse_5D	0.557	0.956	0.399	-0.0554	0.6564	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	mouse_2W	0.7419	0.9647	0.2228	0.2149	0.7213	True
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	mouse_3W	0.7053	0.9169	0.2116	0.1529	0.7198	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_2h	-0.1548	0.8699	1.0248	-0.1588	0.47	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_4h	0.2054	0.8485	0.6432	-0.0217	0.6035	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_24h	0.6581	0.9587	0.3006	0.2369	0.7239	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_48h	0.6819	0.9559	0.274	0.2149	0.7277	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_72h	0.669	0.9369	0.268	0.2557	0.7616	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_7d	0.6681	0.9605	0.2924	0.1777	0.7544	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_14d	0.5828	0.9509	0.3681	0.108	0.6979	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_28d	0.6503	0.9457	0.2955	0.0395	0.746	False
GO_BP	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	48	IRI_12mo	0.659	0.9084	0.2494	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	cat_CKD12	0.9736	0.9155	-0.0581	0.7683	0.9607	True
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	cat_CKD34	1.0	0.9721	-0.0279	1.0	1.0	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	cat_med_CKD12	0.819	0.8559	0.037	0.6132	0.9292	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	cat_med_CKD34	0.9558	0.9399	-0.0159	0.7046	0.9424	True
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	mouse_5D	0.7563	0.9781	0.2218	-0.0554	0.6564	True
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	mouse_2W	0.6783	0.9845	0.3061	0.2149	0.7213	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	mouse_3W	0.7137	0.9669	0.2532	0.1529	0.7198	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_2h	0.1037	0.8648	0.7611	-0.1588	0.47	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_4h	0.3996	0.8568	0.4572	-0.0217	0.6035	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_24h	0.5973	0.9804	0.3831	0.2369	0.7239	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_48h	0.6981	0.9767	0.2786	0.2149	0.7277	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_72h	0.7196	0.9567	0.2371	0.2557	0.7616	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_7d	0.7097	0.9803	0.2705	0.1777	0.7544	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_14d	0.6233	0.9683	0.3449	0.108	0.6979	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_28d	0.6387	0.9662	0.3275	0.0395	0.746	False
GO_BP	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	48	IRI_12mo	0.671	0.9576	0.2866	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	cat_CKD12	0.9239	0.8778	-0.0462	0.7733	0.97	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	cat_CKD34	1.0	0.9474	-0.0526	1.0	1.0	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	cat_med_CKD12	0.885	0.9069	0.0218	0.5473	0.953	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	cat_med_CKD34	0.864	0.9051	0.0411	0.6682	0.9477	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	mouse_5D	0.5667	0.9615	0.3947	-0.11	0.7222	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	mouse_2W	0.676	0.9719	0.2958	0.112	0.7656	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	mouse_3W	0.6943	0.9429	0.2486	0.0825	0.7801	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_2h	0.4338	0.8824	0.4486	-0.1979	0.5625	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_4h	0.1682	0.9267	0.7585	-0.1049	0.68	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_24h	0.7013	0.9683	0.267	0.1401	0.7889	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_48h	0.7367	0.9636	0.2268	0.1794	0.776	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_72h	0.7655	0.9477	0.1822	0.2199	0.8135	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_7d	0.7244	0.9677	0.2433	0.1642	0.8143	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_14d	0.7143	0.9591	0.2448	0.1012	0.781	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_28d	0.6954	0.9522	0.2568	0.0234	0.7997	False
GO_BP	Positive Regulation Of Programmed Cell Death (GO:0043068)	36	IRI_12mo	0.6873	0.9084	0.2211	-0.0106	0.7887	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	cat_CKD12	0.9493	0.8929	-0.0564	0.7683	0.9607	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	cat_CKD34	1.0	0.9621	-0.0379	1.0	1.0	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	cat_med_CKD12	0.7972	0.8431	0.0458	0.6132	0.9292	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	cat_med_CKD34	0.931	0.9283	-0.0026	0.7046	0.9424	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	mouse_5D	0.5415	0.9571	0.4156	-0.0554	0.6564	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	mouse_2W	0.545	0.9771	0.4322	0.2149	0.7213	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	mouse_3W	0.5819	0.9513	0.3693	0.1529	0.7198	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_2h	0.1628	0.875	0.7122	-0.1588	0.47	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_4h	0.1352	0.9604	0.8252	-0.0217	0.6035	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_24h	0.3505	0.9753	0.6248	0.2369	0.7239	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_48h	0.4885	0.9612	0.4727	0.2149	0.7277	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_72h	0.55	0.9266	0.3766	0.2557	0.7616	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_7d	0.5833	0.9726	0.3894	0.1777	0.7544	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_14d	0.474	0.9512	0.4772	0.108	0.6979	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_28d	0.4583	0.9277	0.4694	0.0395	0.746	False
GO_BP	Positive Regulation Of Protein Metabolic Process (GO:0051247)	45	IRI_12mo	0.4808	0.9162	0.4354	-0.0007	0.7354	False
GO_BP	Positive Regulation Of Protein Modification Process (GO:0031401)	30	cat_CKD12	0.925	0.8826	-0.0423	0.7733	0.97	False
