feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ACAP3,0.12456514633653182,0.5654137603751085,0.7967863307834901,0.08327617869070103,0.6657526877831876,0.7836262618947076,-0.04128896764583079,0.8541168968269345,False,other,1.4958076642683569
ACAT1,-0.5712545582383957,0.15579352682920497,0.5087420357323087,-1.1904645628245731,0.002650564065937144,0.02227032447858114,-0.6192100045861775,0.07683645100152162,True,other,0.4798585158074762
ACAT2,-0.33045506293723914,0.34619344264324237,0.6584100120756967,-0.20557844617919674,0.5560521291624242,0.6991727842531179,0.1248766167580424,0.6882796520106079,False,other,1.607440220893542
ACBD3,0.0005145605118102026,0.9968039869172607,0.9982841230228493,0.020246617535759626,0.8609153310183808,0.914009835979918,0.019732057023949423,0.8701653741401638,False,other,0.025414640786362686
ACBD4,0.14407096950331333,0.30401919798954335,0.6279849890500573,-0.23728767679818663,0.1430578056036246,0.2786656419042444,-0.38135864630149996,0.01987914793877776,True,other,-0.6071574025559102
ACBD5,-0.37354815183086565,0.11744459086062582,0.4736147717429148,-0.43238707203041216,0.026334055011896843,0.08717976384948105,-0.05883892019954651,0.797243187133795,False,other,0.8639207228762658
ACBD6,-0.07311216847262259,0.6627525989455954,0.8509693468042421,0.017029118277811506,0.9063697729400176,0.9429058982466918,0.09014128675043409,0.5219856468966695,True,other,-4.293361950975807
ACCS,-0.0809576864527104,0.5986119871248166,0.8163086680127686,0.16134914866125438,0.33617267241554494,0.5039263620050555,0.24230683511396478,0.1234002965112083,True,other,-0.5017546551960902
ACD,0.2950549794003532,0.19912704036105533,0.5505853624499784,0.16462152139198327,0.4435087215194775,0.6039910953836335,-0.13043345800836992,0.5469559940340711,True,other,1.792323244892097
ACE,-1.5893292717257328,0.007430156699209653,0.2564725982150274,-2.0517446496003853,0.0013282931815417377,0.015708670895841128,-0.4624153778746525,0.2934493595605741,True,early_onset,0.7746233294846333
ACE2,-0.6012195147427128,0.19406221499841073,0.5457301828496239,-0.5905197177002535,0.14539501231426818,0.28183910213381097,0.01069979704245938,0.9819576739528291,False,other,1.0181192883518422
ACER2,0.2735155659134101,0.2512163250007519,0.5903934389445223,1.0482705761276958,0.0019951289877780196,0.0192790977464886,0.7747550102142857,0.007577834857310969,True,other,0.2609207700208229
