collection	pathway	n_genes	state	cos	ceiling	gap_to_ceiling	random_lo95	random_hi95	above_random
KEGG	Tight junction	47	IRI_72h	0.6108	0.9103	0.2995	0.2557	0.7616	False
KEGG	Tight junction	47	IRI_7d	0.7032	0.9419	0.2387	0.1777	0.7544	False
KEGG	Tight junction	47	IRI_14d	0.6016	0.9207	0.3191	0.108	0.6979	False
KEGG	Tight junction	47	IRI_28d	0.6711	0.9119	0.2408	0.0395	0.746	False
KEGG	Tight junction	47	IRI_12mo	0.7134	0.8906	0.1772	-0.0007	0.7354	False
KEGG	Valine, leucine and isoleucine degradation	37	cat_CKD12	0.9701	0.8469	-0.1231	0.7733	0.97	True
KEGG	Valine, leucine and isoleucine degradation	37	cat_CKD34	1.0	0.9439	-0.0561	1.0	1.0	False
KEGG	Valine, leucine and isoleucine degradation	37	cat_med_CKD12	0.9252	0.9553	0.0301	0.5473	0.953	False
KEGG	Valine, leucine and isoleucine degradation	37	cat_med_CKD34	0.9442	0.9026	-0.0416	0.6682	0.9477	False
KEGG	Valine, leucine and isoleucine degradation	37	mouse_5D	0.6065	0.936	0.3295	-0.11	0.7222	False
KEGG	Valine, leucine and isoleucine degradation	37	mouse_2W	0.8893	0.9689	0.0796	0.112	0.7656	True
KEGG	Valine, leucine and isoleucine degradation	37	mouse_3W	0.8766	0.9253	0.0487	0.0825	0.7801	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_2h	0.6249	0.9313	0.3064	-0.1979	0.5625	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_4h	0.6613	0.9151	0.2538	-0.1049	0.68	False
KEGG	Valine, leucine and isoleucine degradation	37	IRI_24h	0.9076	0.965	0.0574	0.1401	0.7889	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_48h	0.8314	0.9593	0.1279	0.1794	0.776	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_72h	0.8352	0.9267	0.0915	0.2199	0.8135	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_7d	0.8751	0.9641	0.089	0.1642	0.8143	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_14d	0.7605	0.9581	0.1976	0.1012	0.781	False
KEGG	Valine, leucine and isoleucine degradation	37	IRI_28d	0.8448	0.9455	0.1007	0.0234	0.7997	True
KEGG	Valine, leucine and isoleucine degradation	37	IRI_12mo	0.6812	0.8718	0.1906	-0.0106	0.7887	False
KEGG	Viral carcinogenesis	36	cat_CKD12	0.9467	0.8313	-0.1154	0.7733	0.97	False
KEGG	Viral carcinogenesis	36	cat_CKD34	1.0	0.9	-0.1	1.0	1.0	False
KEGG	Viral carcinogenesis	36	cat_med_CKD12	0.8717	0.8351	-0.0366	0.5473	0.953	False
KEGG	Viral carcinogenesis	36	cat_med_CKD34	0.7345	0.7027	-0.0318	0.6682	0.9477	False
KEGG	Viral carcinogenesis	36	mouse_5D	0.5452	0.9321	0.3869	-0.11	0.7222	False
KEGG	Viral carcinogenesis	36	mouse_2W	0.6557	0.9473	0.2916	0.112	0.7656	False
KEGG	Viral carcinogenesis	36	mouse_3W	0.6902	0.9221	0.2319	0.0825	0.7801	False
KEGG	Viral carcinogenesis	36	IRI_2h	0.0126	0.8681	0.8555	-0.1979	0.5625	False
KEGG	Viral carcinogenesis	36	IRI_4h	0.3018	0.8592	0.5575	-0.1049	0.68	False
KEGG	Viral carcinogenesis	36	IRI_24h	0.6386	0.9396	0.301	0.1401	0.7889	False
KEGG	Viral carcinogenesis	36	IRI_48h	0.698	0.9323	0.2343	0.1794	0.776	False
KEGG	Viral carcinogenesis	36	IRI_72h	0.7299	0.9137	0.1838	0.2199	0.8135	False
KEGG	Viral carcinogenesis	36	IRI_7d	0.6733	0.9428	0.2695	0.1642	0.8143	False
KEGG	Viral carcinogenesis	36	IRI_14d	0.5542	0.9305	0.3763	0.1012	0.781	False
KEGG	Viral carcinogenesis	36	IRI_28d	0.7196	0.9127	0.1931	0.0234	0.7997	False
KEGG	Viral carcinogenesis	36	IRI_12mo	0.8216	0.8551	0.0335	-0.0106	0.7887	True
KEGG	Yersinia infection	34	cat_CKD12	0.894	0.8929	-0.0012	0.7733	0.97	False
KEGG	Yersinia infection	34	cat_CKD34	1.0	0.934	-0.066	1.0	1.0	False
KEGG	Yersinia infection	34	cat_med_CKD12	0.6646	0.8332	0.1686	0.5473	0.953	False
KEGG	Yersinia infection	34	cat_med_CKD34	0.6429	0.8431	0.2001	0.6682	0.9477	False
KEGG	Yersinia infection	34	mouse_5D	0.6844	0.9522	0.2678	-0.11	0.7222	False
KEGG	Yersinia infection	34	mouse_2W	0.7298	0.9652	0.2354	0.112	0.7656	False
KEGG	Yersinia infection	34	mouse_3W	0.7106	0.9386	0.2279	0.0825	0.7801	False
KEGG	Yersinia infection	34	IRI_2h	0.4491	0.8915	0.4423	-0.1979	0.5625	False
KEGG	Yersinia infection	34	IRI_4h	0.509	0.9084	0.3994	-0.1049	0.68	False
KEGG	Yersinia infection	34	IRI_24h	0.6821	0.9598	0.2777	0.1401	0.7889	False
KEGG	Yersinia infection	34	IRI_48h	0.7749	0.9509	0.1761	0.1794	0.776	False
KEGG	Yersinia infection	34	IRI_72h	0.824	0.9352	0.1112	0.2199	0.8135	True
KEGG	Yersinia infection	34	IRI_7d	0.8502	0.9606	0.1103	0.1642	0.8143	True
KEGG	Yersinia infection	34	IRI_14d	0.8059	0.9441	0.1383	0.1012	0.781	True
KEGG	Yersinia infection	34	IRI_28d	0.8332	0.9576	0.1244	0.0234	0.7997	True
KEGG	Yersinia infection	34	IRI_12mo	0.8718	0.9371	0.0653	-0.0106	0.7887	True
Hallmark	Hypoxia	53	cat_CKD12	0.8936	0.8427	-0.0509	0.7683	0.9607	False
Hallmark	Hypoxia	53	cat_CKD34	1.0	0.9054	-0.0946	1.0	1.0	False
Hallmark	Hypoxia	53	cat_med_CKD12	0.6977	0.908	0.2103	0.6132	0.9292	False
Hallmark	Hypoxia	53	cat_med_CKD34	0.7997	0.6839	-0.1158	0.7046	0.9424	False
Hallmark	Hypoxia	53	mouse_5D	0.4395	0.9263	0.4868	-0.0554	0.6564	False
Hallmark	Hypoxia	53	mouse_2W	0.7099	0.9481	0.2381	0.2149	0.7213	False
Hallmark	Hypoxia	53	mouse_3W	0.6553	0.9037	0.2484	0.1529	0.7198	False
Hallmark	Hypoxia	53	IRI_2h	0.1209	0.8456	0.7247	-0.1588	0.47	False
Hallmark	Hypoxia	53	IRI_4h	0.3027	0.9117	0.609	-0.0217	0.6035	False
Hallmark	Hypoxia	53	IRI_24h	0.6245	0.9389	0.3144	0.2369	0.7239	False
Hallmark	Hypoxia	53	IRI_48h	0.586	0.9312	0.3451	0.2149	0.7277	False
Hallmark	Hypoxia	53	IRI_72h	0.5994	0.9121	0.3127	0.2557	0.7616	False
Hallmark	Hypoxia	53	IRI_7d	0.6333	0.9407	0.3073	0.1777	0.7544	False
Hallmark	Hypoxia	53	IRI_14d	0.6306	0.9285	0.2979	0.108	0.6979	False
Hallmark	Hypoxia	53	IRI_28d	0.6729	0.9108	0.2379	0.0395	0.746	False
Hallmark	Hypoxia	53	IRI_12mo	0.587	0.9109	0.324	-0.0007	0.7354	False
Hallmark	Mitotic Spindle	45	cat_CKD12	0.9249	0.8219	-0.103	0.7683	0.9607	False
Hallmark	Mitotic Spindle	45	cat_CKD34	1.0	0.8755	-0.1245	1.0	1.0	False
Hallmark	Mitotic Spindle	45	cat_med_CKD12	0.7988	0.8533	0.0545	0.6132	0.9292	False
Hallmark	Mitotic Spindle	45	cat_med_CKD34	0.6987	0.7273	0.0286	0.7046	0.9424	False
Hallmark	Mitotic Spindle	45	mouse_5D	0.2483	0.9159	0.6676	-0.0554	0.6564	False
Hallmark	Mitotic Spindle	45	mouse_2W	0.4504	0.9334	0.483	0.2149	0.7213	False
Hallmark	Mitotic Spindle	45	mouse_3W	0.4469	0.9031	0.4562	0.1529	0.7198	False
Hallmark	Mitotic Spindle	45	IRI_2h	0.4218	0.8718	0.45	-0.1588	0.47	False
Hallmark	Mitotic Spindle	45	IRI_4h	0.4661	0.9074	0.4414	-0.0217	0.6035	False
Hallmark	Mitotic Spindle	45	IRI_24h	0.4333	0.9283	0.4949	0.2369	0.7239	False
Hallmark	Mitotic Spindle	45	IRI_48h	0.5738	0.9068	0.333	0.2149	0.7277	False
Hallmark	Mitotic Spindle	45	IRI_72h	0.5479	0.8658	0.318	0.2557	0.7616	False
Hallmark	Mitotic Spindle	45	IRI_7d	0.5813	0.9253	0.344	0.1777	0.7544	False
Hallmark	Mitotic Spindle	45	IRI_14d	0.5816	0.9002	0.3186	0.108	0.6979	False
Hallmark	Mitotic Spindle	45	IRI_28d	0.5626	0.9048	0.3421	0.0395	0.746	False
Hallmark	Mitotic Spindle	45	IRI_12mo	0.7136	0.8631	0.1494	-0.0007	0.7354	False
Hallmark	DNA Repair	36	cat_CKD12	0.9028	0.8435	-0.0593	0.7733	0.97	False
Hallmark	DNA Repair	36	cat_CKD34	1.0	0.8916	-0.1084	1.0	1.0	False
Hallmark	DNA Repair	36	cat_med_CKD12	0.652	0.7968	0.1448	0.5473	0.953	False
Hallmark	DNA Repair	36	cat_med_CKD34	0.7544	0.7364	-0.018	0.6682	0.9477	False
Hallmark	DNA Repair	36	mouse_5D	0.0789	0.9237	0.8448	-0.11	0.7222	False
Hallmark	DNA Repair	36	mouse_2W	0.2677	0.9401	0.6724	0.112	0.7656	False
Hallmark	DNA Repair	36	mouse_3W	0.1613	0.9095	0.7482	0.0825	0.7801	False
Hallmark	DNA Repair	36	IRI_2h	0.0408	0.8448	0.804	-0.1979	0.5625	False
Hallmark	DNA Repair	36	IRI_4h	0.108	0.8147	0.7068	-0.1049	0.68	False
Hallmark	DNA Repair	36	IRI_24h	0.0756	0.9236	0.848	0.1401	0.7889	False
Hallmark	DNA Repair	36	IRI_48h	0.1207	0.9241	0.8034	0.1794	0.776	False
Hallmark	DNA Repair	36	IRI_72h	0.1569	0.8715	0.7146	0.2199	0.8135	False
Hallmark	DNA Repair	36	IRI_7d	0.3324	0.9328	0.6004	0.1642	0.8143	False
Hallmark	DNA Repair	36	IRI_14d	0.4456	0.9111	0.4655	0.1012	0.781	False
Hallmark	DNA Repair	36	IRI_28d	0.5713	0.8908	0.3195	0.0234	0.7997	False
Hallmark	DNA Repair	36	IRI_12mo	0.4396	0.877	0.4374	-0.0106	0.7887	False
Hallmark	G2-M Checkpoint	34	cat_CKD12	0.6977	0.5398	-0.1578	0.7733	0.97	False
Hallmark	G2-M Checkpoint	34	cat_CKD34	1.0	0.5841	-0.4159	1.0	1.0	False
Hallmark	G2-M Checkpoint	34	cat_med_CKD12	0.7058	0.4576	-0.2482	0.5473	0.953	False
Hallmark	G2-M Checkpoint	34	cat_med_CKD34	0.4519	0.5149	0.063	0.6682	0.9477	False
Hallmark	G2-M Checkpoint	34	mouse_5D	0.1262	0.748	0.6219	-0.11	0.7222	False
Hallmark	G2-M Checkpoint	34	mouse_2W	0.0357	0.7603	0.7246	0.112	0.7656	False
Hallmark	G2-M Checkpoint	34	mouse_3W	0.0764	0.7209	0.6445	0.0825	0.7801	False
Hallmark	G2-M Checkpoint	34	IRI_2h	-0.1165	0.6821	0.7986	-0.1979	0.5625	False
Hallmark	G2-M Checkpoint	34	IRI_4h	-0.2987	0.721	1.0197	-0.1049	0.68	False
Hallmark	G2-M Checkpoint	34	IRI_24h	0.0566	0.7582	0.7016	0.1401	0.7889	False
Hallmark	G2-M Checkpoint	34	IRI_48h	0.1743	0.7501	0.5758	0.1794	0.776	False
Hallmark	G2-M Checkpoint	34	IRI_72h	0.1314	0.7146	0.5833	0.2199	0.8135	False
Hallmark	G2-M Checkpoint	34	IRI_7d	0.0981	0.7531	0.655	0.1642	0.8143	False
Hallmark	G2-M Checkpoint	34	IRI_14d	0.0927	0.7036	0.6109	0.1012	0.781	False
Hallmark	G2-M Checkpoint	34	IRI_28d	0.0462	0.6827	0.6366	0.0234	0.7997	False
Hallmark	G2-M Checkpoint	34	IRI_12mo	0.2373	0.4532	0.2159	-0.0106	0.7887	False
Hallmark	Apoptosis	40	cat_CKD12	0.9312	0.8534	-0.0778	0.7733	0.97	False
Hallmark	Apoptosis	40	cat_CKD34	1.0	0.943	-0.057	1.0	1.0	False
Hallmark	Apoptosis	40	cat_med_CKD12	0.7825	0.9183	0.1358	0.5473	0.953	False
Hallmark	Apoptosis	40	cat_med_CKD34	0.8623	0.8784	0.0161	0.6682	0.9477	False
Hallmark	Apoptosis	40	mouse_5D	0.5361	0.9501	0.414	-0.11	0.7222	False
Hallmark	Apoptosis	40	mouse_2W	0.6724	0.9693	0.297	0.112	0.7656	False
Hallmark	Apoptosis	40	mouse_3W	0.6615	0.9523	0.2908	0.0825	0.7801	False
Hallmark	Apoptosis	40	IRI_2h	0.031	0.9262	0.8952	-0.1979	0.5625	False
Hallmark	Apoptosis	40	IRI_4h	0.1543	0.9529	0.7986	-0.1049	0.68	False
Hallmark	Apoptosis	40	IRI_24h	0.6207	0.9624	0.3417	0.1401	0.7889	False
Hallmark	Apoptosis	40	IRI_48h	0.632	0.9618	0.3298	0.1794	0.776	False
Hallmark	Apoptosis	40	IRI_72h	0.6467	0.952	0.3054	0.2199	0.8135	False
Hallmark	Apoptosis	40	IRI_7d	0.6799	0.9667	0.2868	0.1642	0.8143	False
Hallmark	Apoptosis	40	IRI_14d	0.6462	0.9537	0.3075	0.1012	0.781	False
Hallmark	Apoptosis	40	IRI_28d	0.6878	0.9542	0.2664	0.0234	0.7997	False
Hallmark	Apoptosis	40	IRI_12mo	0.6907	0.9424	0.2517	-0.0106	0.7887	False
Hallmark	Adipogenesis	86	cat_CKD12	0.8995	0.8872	-0.0123	0.8359	0.95	False
Hallmark	Adipogenesis	86	cat_CKD34	1.0	0.9384	-0.0616	1.0	1.0	True
Hallmark	Adipogenesis	86	cat_med_CKD12	0.9328	0.9403	0.0075	0.6496	0.8933	True
Hallmark	Adipogenesis	86	cat_med_CKD34	0.886	0.8249	-0.0611	0.7463	0.9208	False
Hallmark	Adipogenesis	86	mouse_5D	0.3956	0.9092	0.5136	0.1002	0.5549	False
Hallmark	Adipogenesis	86	mouse_2W	0.6611	0.9639	0.3028	0.2545	0.6667	False
Hallmark	Adipogenesis	86	mouse_3W	0.5792	0.8719	0.2927	0.2121	0.667	False
Hallmark	Adipogenesis	86	IRI_2h	0.4189	0.8747	0.4558	-0.0219	0.4034	True
Hallmark	Adipogenesis	86	IRI_4h	0.5372	0.8897	0.3525	0.0513	0.5267	True
Hallmark	Adipogenesis	86	IRI_24h	0.6333	0.9548	0.3215	0.2857	0.6843	False
Hallmark	Adipogenesis	86	IRI_48h	0.4701	0.9369	0.4668	0.2951	0.6625	False
Hallmark	Adipogenesis	86	IRI_72h	0.6255	0.9141	0.2887	0.3376	0.7126	False
Hallmark	Adipogenesis	86	IRI_7d	0.6263	0.9549	0.3286	0.2362	0.7152	False
Hallmark	Adipogenesis	86	IRI_14d	0.5683	0.9467	0.3784	0.1911	0.6496	False
Hallmark	Adipogenesis	86	IRI_28d	0.5971	0.9137	0.3166	0.1991	0.6838	False
Hallmark	Adipogenesis	86	IRI_12mo	0.2513	0.8591	0.6078	0.0924	0.662	False
Hallmark	Estrogen Response Late	33	cat_CKD12	0.8619	0.8447	-0.0172	0.7733	0.97	False
Hallmark	Estrogen Response Late	33	cat_CKD34	1.0	0.893	-0.107	1.0	1.0	False
Hallmark	Estrogen Response Late	33	cat_med_CKD12	0.707	0.9128	0.2058	0.5473	0.953	False
Hallmark	Estrogen Response Late	33	cat_med_CKD34	0.8163	0.7082	-0.1081	0.6682	0.9477	False
Hallmark	Estrogen Response Late	33	mouse_5D	0.5797	0.909	0.3292	-0.11	0.7222	False
Hallmark	Estrogen Response Late	33	mouse_2W	0.5158	0.9408	0.425	0.112	0.7656	False
Hallmark	Estrogen Response Late	33	mouse_3W	0.4926	0.8274	0.3348	0.0825	0.7801	False
Hallmark	Estrogen Response Late	33	IRI_2h	-0.3201	0.8168	1.137	-0.1979	0.5625	False
Hallmark	Estrogen Response Late	33	IRI_4h	-0.1158	0.8317	0.9475	-0.1049	0.68	False
Hallmark	Estrogen Response Late	33	IRI_24h	0.3961	0.9317	0.5356	0.1401	0.7889	False
Hallmark	Estrogen Response Late	33	IRI_48h	0.42	0.9101	0.4901	0.1794	0.776	False
Hallmark	Estrogen Response Late	33	IRI_72h	0.5112	0.8801	0.3689	0.2199	0.8135	False
Hallmark	Estrogen Response Late	33	IRI_7d	0.374	0.9305	0.5566	0.1642	0.8143	False
Hallmark	Estrogen Response Late	33	IRI_14d	0.1955	0.9028	0.7073	0.1012	0.781	False
Hallmark	Estrogen Response Late	33	IRI_28d	0.3997	0.8888	0.4891	0.0234	0.7997	False
Hallmark	Estrogen Response Late	33	IRI_12mo	0.3201	0.8632	0.5431	-0.0106	0.7887	False
Hallmark	Myogenesis	47	cat_CKD12	0.9185	0.9004	-0.0181	0.7683	0.9607	False
Hallmark	Myogenesis	47	cat_CKD34	1.0	0.9511	-0.0489	1.0	1.0	False
Hallmark	Myogenesis	47	cat_med_CKD12	0.7751	0.8877	0.1126	0.6132	0.9292	False
Hallmark	Myogenesis	47	cat_med_CKD34	0.8943	0.8626	-0.0317	0.7046	0.9424	False
Hallmark	Myogenesis	47	mouse_5D	0.377	0.7939	0.4169	-0.0554	0.6564	False
Hallmark	Myogenesis	47	mouse_2W	0.7669	0.9671	0.2002	0.2149	0.7213	True
Hallmark	Myogenesis	47	mouse_3W	0.678	0.8836	0.2056	0.1529	0.7198	False
Hallmark	Myogenesis	47	IRI_2h	0.4595	0.8916	0.4321	-0.1588	0.47	False
Hallmark	Myogenesis	47	IRI_4h	0.4504	0.9001	0.4497	-0.0217	0.6035	False
Hallmark	Myogenesis	47	IRI_24h	0.7805	0.9219	0.1414	0.2369	0.7239	True
Hallmark	Myogenesis	47	IRI_48h	0.7487	0.9431	0.1944	0.2149	0.7277	True
Hallmark	Myogenesis	47	IRI_72h	0.7976	0.9204	0.1228	0.2557	0.7616	True
Hallmark	Myogenesis	47	IRI_7d	0.8034	0.9536	0.1502	0.1777	0.7544	True
Hallmark	Myogenesis	47	IRI_14d	0.7793	0.956	0.1768	0.108	0.6979	True
Hallmark	Myogenesis	47	IRI_28d	0.6721	0.9448	0.2727	0.0395	0.746	False
Hallmark	Myogenesis	47	IRI_12mo	0.7252	0.9389	0.2137	-0.0007	0.7354	False
Hallmark	Protein Secretion	54	cat_CKD12	0.8225	0.7048	-0.1177	0.7683	0.9607	False
Hallmark	Protein Secretion	54	cat_CKD34	1.0	0.7959	-0.2041	1.0	1.0	False
Hallmark	Protein Secretion	54	cat_med_CKD12	0.799	0.7324	-0.0666	0.6132	0.9292	False
Hallmark	Protein Secretion	54	cat_med_CKD34	0.7346	0.5962	-0.1384	0.7046	0.9424	False
Hallmark	Protein Secretion	54	mouse_5D	-0.0211	0.8755	0.8967	-0.0554	0.6564	False
Hallmark	Protein Secretion	54	mouse_2W	0.0136	0.8893	0.8758	0.2149	0.7213	False
Hallmark	Protein Secretion	54	mouse_3W	0.1061	0.8703	0.7642	0.1529	0.7198	False
Hallmark	Protein Secretion	54	IRI_2h	0.3553	0.8108	0.4555	-0.1588	0.47	False
Hallmark	Protein Secretion	54	IRI_4h	0.3518	0.8471	0.4953	-0.0217	0.6035	False
Hallmark	Protein Secretion	54	IRI_24h	0.255	0.8842	0.6292	0.2369	0.7239	False
Hallmark	Protein Secretion	54	IRI_48h	0.36	0.8804	0.5204	0.2149	0.7277	False
Hallmark	Protein Secretion	54	IRI_72h	0.359	0.8552	0.4963	0.2557	0.7616	False
Hallmark	Protein Secretion	54	IRI_7d	0.2836	0.8807	0.5971	0.1777	0.7544	False
Hallmark	Protein Secretion	54	IRI_14d	0.2848	0.8302	0.5454	0.108	0.6979	False
Hallmark	Protein Secretion	54	IRI_28d	0.1489	0.8449	0.696	0.0395	0.746	False
Hallmark	Protein Secretion	54	IRI_12mo	0.3121	0.8442	0.5321	-0.0007	0.7354	False
Hallmark	Apical Junction	44	cat_CKD12	0.9307	0.9015	-0.0292	0.7683	0.9607	False
Hallmark	Apical Junction	44	cat_CKD34	1.0	0.9374	-0.0626	1.0	1.0	False
Hallmark	Apical Junction	44	cat_med_CKD12	0.8738	0.9255	0.0517	0.6132	0.9292	False
Hallmark	Apical Junction	44	cat_med_CKD34	0.8889	0.8421	-0.0468	0.7046	0.9424	False
Hallmark	Apical Junction	44	mouse_5D	0.6561	0.9571	0.301	-0.0554	0.6564	False
Hallmark	Apical Junction	44	mouse_2W	0.6499	0.9672	0.3172	0.2149	0.7213	False
Hallmark	Apical Junction	44	mouse_3W	0.6622	0.9363	0.2741	0.1529	0.7198	False
Hallmark	Apical Junction	44	IRI_2h	0.4554	0.8345	0.3791	-0.1588	0.47	False
Hallmark	Apical Junction	44	IRI_4h	0.6287	0.9279	0.2992	-0.0217	0.6035	True
Hallmark	Apical Junction	44	IRI_24h	0.7286	0.9642	0.2356	0.2369	0.7239	True
Hallmark	Apical Junction	44	IRI_48h	0.6794	0.9543	0.2748	0.2149	0.7277	False
Hallmark	Apical Junction	44	IRI_72h	0.6909	0.9296	0.2388	0.2557	0.7616	False
Hallmark	Apical Junction	44	IRI_7d	0.6264	0.9638	0.3374	0.1777	0.7544	False
Hallmark	Apical Junction	44	IRI_14d	0.5862	0.9588	0.3726	0.108	0.6979	False
Hallmark	Apical Junction	44	IRI_28d	0.572	0.9569	0.3849	0.0395	0.746	False
Hallmark	Apical Junction	44	IRI_12mo	0.601	0.9366	0.3356	-0.0007	0.7354	False
Hallmark	Complement	40	cat_CKD12	0.9238	0.914	-0.0098	0.7733	0.97	False
Hallmark	Complement	40	cat_CKD34	1.0	0.9478	-0.0522	1.0	1.0	False
Hallmark	Complement	40	cat_med_CKD12	0.7873	0.924	0.1367	0.5473	0.953	False
Hallmark	Complement	40	cat_med_CKD34	0.8743	0.9078	0.0335	0.6682	0.9477	False
Hallmark	Complement	40	mouse_5D	0.5504	0.9553	0.4049	-0.11	0.7222	False
Hallmark	Complement	40	mouse_2W	0.7186	0.9716	0.253	0.112	0.7656	False
Hallmark	Complement	40	mouse_3W	0.6874	0.9554	0.268	0.0825	0.7801	False
Hallmark	Complement	40	IRI_2h	0.5124	0.8821	0.3697	-0.1979	0.5625	False
Hallmark	Complement	40	IRI_4h	0.5753	0.899	0.3237	-0.1049	0.68	False
Hallmark	Complement	40	IRI_24h	0.6314	0.9655	0.3341	0.1401	0.7889	False
Hallmark	Complement	40	IRI_48h	0.6493	0.9618	0.3126	0.1794	0.776	False
Hallmark	Complement	40	IRI_72h	0.6831	0.9519	0.2688	0.2199	0.8135	False
Hallmark	Complement	40	IRI_7d	0.7318	0.9685	0.2366	0.1642	0.8143	False
Hallmark	Complement	40	IRI_14d	0.7574	0.9596	0.2022	0.1012	0.781	False
Hallmark	Complement	40	IRI_28d	0.7535	0.9617	0.2082	0.0234	0.7997	False
Hallmark	Complement	40	IRI_12mo	0.7484	0.9525	0.204	-0.0106	0.7887	False
Hallmark	Unfolded Protein Response	31	cat_CKD12	0.9134	0.7651	-0.1483	0.7733	0.97	False
Hallmark	Unfolded Protein Response	31	cat_CKD34	1.0	0.8766	-0.1234	1.0	1.0	False
Hallmark	Unfolded Protein Response	31	cat_med_CKD12	0.6259	0.8211	0.1953	0.5473	0.953	False
Hallmark	Unfolded Protein Response	31	cat_med_CKD34	0.8298	0.7304	-0.0994	0.6682	0.9477	False
Hallmark	Unfolded Protein Response	31	mouse_5D	0.0101	0.8853	0.8752	-0.11	0.7222	False
Hallmark	Unfolded Protein Response	31	mouse_2W	0.1315	0.9214	0.7899	0.112	0.7656	False
Hallmark	Unfolded Protein Response	31	mouse_3W	0.1902	0.8581	0.6679	0.0825	0.7801	False
Hallmark	Unfolded Protein Response	31	IRI_2h	0.2555	0.879	0.6235	-0.1979	0.5625	False
Hallmark	Unfolded Protein Response	31	IRI_4h	0.3412	0.8904	0.5492	-0.1049	0.68	False
Hallmark	Unfolded Protein Response	31	IRI_24h	0.077	0.9271	0.85	0.1401	0.7889	False
Hallmark	Unfolded Protein Response	31	IRI_48h	0.0588	0.8969	0.8381	0.1794	0.776	False
Hallmark	Unfolded Protein Response	31	IRI_72h	-0.0016	0.7686	0.7702	0.2199	0.8135	False
Hallmark	Unfolded Protein Response	31	IRI_7d	0.0504	0.9232	0.8728	0.1642	0.8143	False
Hallmark	Unfolded Protein Response	31	IRI_14d	0.1006	0.8859	0.7854	0.1012	0.781	False
Hallmark	Unfolded Protein Response	31	IRI_28d	0.1076	0.8402	0.7325	0.0234	0.7997	False
Hallmark	Unfolded Protein Response	31	IRI_12mo	-0.0817	0.8268	0.9085	-0.0106	0.7887	False
Hallmark	mTORC1 Signaling	91	cat_CKD12	0.9102	0.8286	-0.0817	0.8359	0.95	False
Hallmark	mTORC1 Signaling	91	cat_CKD34	1.0	0.8993	-0.1007	1.0	1.0	False
Hallmark	mTORC1 Signaling	91	cat_med_CKD12	0.8534	0.8957	0.0423	0.6496	0.8933	False
Hallmark	mTORC1 Signaling	91	cat_med_CKD34	0.8844	0.7775	-0.1069	0.7463	0.9208	False
Hallmark	mTORC1 Signaling	91	mouse_5D	0.2123	0.9075	0.6952	0.1002	0.5549	False
Hallmark	mTORC1 Signaling	91	mouse_2W	0.5081	0.941	0.4329	0.2545	0.6667	False
Hallmark	mTORC1 Signaling	91	mouse_3W	0.4354	0.875	0.4397	0.2121	0.667	False
Hallmark	mTORC1 Signaling	91	IRI_2h	0.1262	0.868	0.7419	-0.0219	0.4034	False
Hallmark	mTORC1 Signaling	91	IRI_4h	0.1055	0.8855	0.78	0.0513	0.5267	False
Hallmark	mTORC1 Signaling	91	IRI_24h	0.2698	0.9324	0.6626	0.2857	0.6843	False
Hallmark	mTORC1 Signaling	91	IRI_48h	0.2367	0.9169	0.6801	0.2951	0.6625	False
Hallmark	mTORC1 Signaling	91	IRI_72h	0.4207	0.8728	0.4521	0.3376	0.7126	False
Hallmark	mTORC1 Signaling	91	IRI_7d	0.4441	0.9336	0.4894	0.2362	0.7152	False
Hallmark	mTORC1 Signaling	91	IRI_14d	0.4189	0.9095	0.4906	0.1911	0.6496	False
Hallmark	mTORC1 Signaling	91	IRI_28d	0.5002	0.9051	0.4049	0.1991	0.6838	False
Hallmark	mTORC1 Signaling	91	IRI_12mo	0.3325	0.8902	0.5577	0.0924	0.662	False
Hallmark	E2F Targets	40	cat_CKD12	0.9372	0.7893	-0.1479	0.7733	0.97	False
Hallmark	E2F Targets	40	cat_CKD34	1.0	0.8913	-0.1087	1.0	1.0	False
Hallmark	E2F Targets	40	cat_med_CKD12	0.8173	0.8285	0.0113	0.5473	0.953	False
Hallmark	E2F Targets	40	cat_med_CKD34	0.7981	0.849	0.0508	0.6682	0.9477	False
Hallmark	E2F Targets	40	mouse_5D	0.4867	0.9359	0.4492	-0.11	0.7222	False
Hallmark	E2F Targets	40	mouse_2W	0.3808	0.9406	0.5598	0.112	0.7656	False
Hallmark	E2F Targets	40	mouse_3W	0.4192	0.91	0.4908	0.0825	0.7801	False
Hallmark	E2F Targets	40	IRI_2h	-0.0039	0.879	0.883	-0.1979	0.5625	False
Hallmark	E2F Targets	40	IRI_4h	0.2707	0.8619	0.5912	-0.1049	0.68	False
Hallmark	E2F Targets	40	IRI_24h	0.3884	0.938	0.5497	0.1401	0.7889	False
Hallmark	E2F Targets	40	IRI_48h	0.5247	0.9352	0.4105	0.1794	0.776	False
Hallmark	E2F Targets	40	IRI_72h	0.5611	0.9104	0.3493	0.2199	0.8135	False
Hallmark	E2F Targets	40	IRI_7d	0.5339	0.9342	0.4004	0.1642	0.8143	False
